mV	°C	bar abs	Zeit	Datum
0,137864	21,0798	1,02464	01:50:42	31.10.2023
0,123459	20,8158	1,02425	01:50:52	31.10.2023
0,128292	21,174	1,02504	01:51:02	31.10.2023
0,146937	21,1543	1,02505	01:51:12	31.10.2023
0,146782	20,8565	1,02446	01:51:22	31.10.2023
0,142999	21,1496	1,02416	01:51:32	31.10.2023
0,125005	21,0564	1,02377	01:51:42	31.10.2023
0,149693	21,1513	1,02413	01:51:52	31.10.2023
0,126163	21,0577	1,02397	01:52:02	31.10.2023
0,132532	21,0542	1,02377	01:52:12	31.10.2023
0,140361	21,0542	1,02395	01:52:22	31.10.2023
0,116334	21,1491	1,02479	01:52:32	31.10.2023
0,123916	20,798	1,02459	01:52:42	31.10.2023
0,124137	20,7541	1,02352	01:52:52	31.10.2023
0,135898	20,8413	1,02353	01:53:02	31.10.2023
0,141617	20,8543	1,0244	01:53:12	31.10.2023
0,128463	21,0257	1,0248	01:53:22	31.10.2023
0,13528	21,2245	1,02468	01:53:32	31.10.2023
0,137352	21,0856	1,02406	01:53:42	31.10.2023
0,137465	20,887	1,02406	01:53:52	31.10.2023
0,124812	21,0536	1,02396	01:54:02	31.10.2023
0,131064	21,1534	1,02473	01:54:12	31.10.2023
0,120137	20,7601	1,02379	01:54:22	31.10.2023
0,116975	21,5369	1,02376	01:54:32	31.10.2023
0,131563	20,977	1,02395	01:54:42	31.10.2023
0,138813	20,7632	1,02423	01:54:52	31.10.2023
0,130696	20,7541	1,0236	01:55:02	31.10.2023
0,137898	21,131	1,02476	01:55:12	31.10.2023
0,146483	21,1542	1,02375	01:55:22	31.10.2023
0,129116	20,8759	1,02184	01:55:32	31.10.2023
0,127259	20,7621	1,02384	01:55:42	31.10.2023
0,132325	20,5714	1,0237	01:55:52	31.10.2023
0,126196	20,9171	1,02393	01:56:02	31.10.2023
0,132836	21,2244	1,02422	01:56:12	31.10.2023
0,138534	20,8068	1,02496	01:56:22	31.10.2023
0,134063	21,1098	1,0247	01:56:32	31.10.2023
0,13564	20,8895	1,02396	01:56:42	31.10.2023
0,120453	20,9419	1,0242	01:56:52	31.10.2023
0,124791	20,7803	1,02416	01:57:02	31.10.2023
0,134617	20,7541	1,02407	01:57:12	31.10.2023
0,127641	20,8401	1,02473	01:57:22	31.10.2023
0,119588	21,1099	1,02402	01:57:32	31.10.2023
0,115137	20,9005	1,02475	01:57:42	31.10.2023
0,133408	20,9382	1,02129	01:57:52	31.10.2023
0,140678	20,7544	1,02373	01:58:02	31.10.2023
0,13744	20,9528	1,02405	01:58:12	31.10.2023
0,126419	21,0529	1,02483	01:58:22	31.10.2023
0,113107	20,9564	1,02446	01:58:32	31.10.2023
0,14336	20,8569	1,02408	01:58:42	31.10.2023
0,12523	20,951	1,02424	01:58:52	31.10.2023
0,139435	21,5307	1,02444	01:59:02	31.10.2023
0,125321	21,1721	1,02454	01:59:12	31.10.2023
0,125597	20,8699	1,02492	01:59:22	31.10.2023
0,115101	21,0422	1,02486	01:59:32	31.10.2023
0,129503	20,8678	1,02366	01:59:42	31.10.2023
0,118502	20,6688	1,02356	01:59:52	31.10.2023
0,13393	20,6541	1,02464	02:00:02	31.10.2023
0,135098	20,8372	1,02359	02:00:12	31.10.2023
0,132917	21,1267	1,02479	02:00:22	31.10.2023
0,139228	20,7933	1,02398	02:00:32	31.10.2023
0,139117	20,8437	1,02351	02:00:42	31.10.2023
0,119136	21,0318	1,02163	02:00:52	31.10.2023
0,126129	21,0542	1,0231	02:01:02	31.10.2023
0,13841	21,1416	1,02473	02:01:12	31.10.2023
0,138452	21,068	1,02487	02:01:22	31.10.2023
0,111523	20,9687	1,02376	02:01:32	31.10.2023
0,129922	20,7843	1,0243	02:01:42	31.10.2023
0,147702	21,0071	1,02406	02:01:52	31.10.2023
0,133325	20,9706	1,02425	02:02:02	31.10.2023
0,115066	21,0538	1,02514	02:02:12	31.10.2023
0,127383	21,0542	1,02427	02:02:22	31.10.2023
0,133508	20,7589	1,02425	02:02:32	31.10.2023
0,116653	20,9377	1,02372	02:02:42	31.10.2023
0,142156	20,502	1,02445	02:02:52	31.10.2023
0,1302	20,6336	1,02403	02:03:02	31.10.2023
0,118097	20,6541	1,02204	02:03:12	31.10.2023
0,141008	21,0961	1,02393	02:03:22	31.10.2023
0,141673	20,8914	1,02107	02:03:32	31.10.2023
0,124685	20,9413	1,02348	02:03:42	31.10.2023
0,118324	20,9543	1,02429	02:03:52	31.10.2023
0,124594	20,7829	1,02452	02:04:02	31.10.2023
0,114739	20,7541	1,02472	02:04:12	31.10.2023
0,138015	21,0917	1,02396	02:04:22	31.10.2023
0,125451	20,9035	1,02356	02:04:32	31.10.2023
0,120478	20,9538	1,02463	02:04:42	31.10.2023
0,137918	21,0532	1,02368	02:04:52	31.10.2023
0,119363	21,0542	1,02433	02:05:02	31.10.2023
0,119315	21,74	1,02416	02:05:12	31.10.2023
0,120873	20,7799	1,02463	02:05:22	31.10.2023
0,139503	20,7541	1,0238	02:05:32	31.10.2023
0,145994	21,4283	1,02395	02:05:42	31.10.2023
0,122426	21,0716	1,02471	02:05:52	31.10.2023
0,139926	20,769	1,02373	02:06:02	31.10.2023
0,127034	20,8487	1,0243	02:06:12	31.10.2023
0,121916	21,0417	1,0238	02:06:22	31.10.2023
0,138821	20,7747	1,02458	02:06:32	31.10.2023
0,127982	20,7541	1,02347	02:06:42	31.10.2023
0,134559	20,8462	1,02462	02:06:52	31.10.2023
0,140206	21,0366	1,02386	02:07:02	31.10.2023
0,135556	20,6924	1,02367	02:07:12	31.10.2023
0,125036	20,8338	1,02409	02:07:22	31.10.2023
0,139731	21,0323	1,02415	02:07:32	31.10.2023
0,127264	20,7008	1,02346	02:07:42	31.10.2023
0,122121	20,7417	1,02336	02:07:52	31.10.2023
0,120986	20,7541	1,02379	02:08:02	31.10.2023
0,145761	20,9268	1,02403	02:08:12	31.10.2023
0,1301	21,0398	1,02447	02:08:22	31.10.2023
0,101372	20,7995	1,02389	02:08:32	31.10.2023
0,132976	21,1754	1,02465	02:08:42	31.10.2023
0,135033	20,837	1,02357	02:08:52	31.10.2023
0,11443	20,7541	1,02356	02:09:02	31.10.2023
0,109846	20,7541	1,02366	02:09:12	31.10.2023
0,114539	21,0478	1,02471	02:09:22	31.10.2023
0,127017	20,6653	1,02399	02:09:32	31.10.2023
0,124117	20,7507	1,02414	02:09:42	31.10.2023
0,132484	21,1377	1,02443	02:09:52	31.10.2023
0,144137	21,1542	1,02436	02:10:02	31.10.2023
0,137014	20,7764	1,0238	02:10:12	31.10.2023
0,123917	20,8481	1,02385	02:10:22	31.10.2023
0,134438	20,761	1,02368	02:10:32	31.10.2023
0,118081	21,0316	1,02438	02:10:42	31.10.2023
0,12724	21,1461	1,0249	02:10:52	31.10.2023
0,138231	20,7886	1,02379	02:11:02	31.10.2023
0,125966	20,7541	1,02357	02:11:12	31.10.2023
0,14215	20,7541	1,02408	02:11:22	31.10.2023
0,144495	20,5754	1,02468	02:11:32	31.10.2023
0,128224	20,7316	1,0244	02:11:42	31.10.2023
0,134175	20,7541	1,02435	02:11:52	31.10.2023
0,118981	21,1918	1,02126	02:12:02	31.10.2023
0,128079	20,9937	1,02341	02:12:12	31.10.2023
0,135785	20,8681	1,02352	02:12:22	31.10.2023
0,13394	21,2813	1,02463	02:12:32	31.10.2023
0,12362	20,879	1,02419	02:12:42	31.10.2023
0,139986	20,9494	1,02453	02:12:52	31.10.2023
0,136092	20,9543	1,02455	02:13:02	31.10.2023
0,147862	20,767	1,02437	02:13:12	31.10.2023
0,135898	20,847	1,02381	02:13:22	31.10.2023
0,138781	20,67	1,02358	02:13:32	31.10.2023
0,14197	20,7455	1,02454	02:13:42	31.10.2023
0,126216	20,7541	1,02412	02:13:52	31.10.2023
0,143607	20,8445	1,02423	02:14:02	31.10.2023
0,138906	20,9438	1,02451	02:14:12	31.10.2023
0,124733	20,9543	1,02437	02:14:22	31.10.2023
0,14021	21,1306	1,02392	02:14:32	31.10.2023
0,122562	20,8915	1,02428	02:14:42	31.10.2023
0,114537	20,7672	1,02376	02:14:52	31.10.2023
0,135868	20,668	1,02349	02:15:02	31.10.2023
0,132889	20,6541	1,02396	02:15:12	31.10.2023
0,123129	20,6541	1,02356	02:15:22	31.10.2023
0,126387	20,9059	1,02346	02:15:32	31.10.2023
0,133882	20,7542	1,02414	02:15:42	31.10.2023
0,130457	20,6547	1,02435	02:15:52	31.10.2023
0,124839	21,049	1,02493	02:16:02	31.10.2023
0,132686	20,9562	1,02139	02:16:12	31.10.2023
0,113242	20,6616	1,02367	02:16:22	31.10.2023
0,127689	20,7508	1,0249	02:16:32	31.10.2023
0,147211	20,8504	1,02043	02:16:42	31.10.2023
0,136269	21,0451	1,02401	02:16:52	31.10.2023
0,127537	20,9594	1,0237	02:17:02	31.10.2023
0,128715	20,7656	1,02357	02:17:12	31.10.2023
0,113061	21,3158	1,0242	02:17:22	31.10.2023
0,128569	20,9826	1,02425	02:17:32	31.10.2023
0,127361	20,7698	1,02344	02:17:42	31.10.2023
0,128665	20,7541	1,0239	02:17:52	31.10.2023
0,107039	21,0259	1,02493	02:18:02	31.10.2023
0,128893	21,1443	1,02143	02:18:12	31.10.2023
0,127575	20,8863	1,02071	02:18:22	31.10.2023
0,122242	20,8543	1,02354	02:18:32	31.10.2023
0,137879	20,9423	1,02421	02:18:42	31.10.2023
0,132159	20,8672	1,02451	02:18:52	31.10.2023
0,140838	20,6814	1,02379	02:19:02	31.10.2023
0,133953	20,7399	1,02105	02:19:12	31.10.2023
0,136143	20,7541	1,0235	02:19:22	31.10.2023
0,117032	21,1771	1,02386	02:19:32	31.10.2023
0,134652	20,8342	1,02366	02:19:42	31.10.2023
0,122897	20,9209	1,02366	02:19:52	31.10.2023
0,104853	21,4506	1,02444	02:20:02	31.10.2023
0,128289	21,0588	1,02368	02:20:12	31.10.2023
0,143712	21,1524	1,02385	02:20:22	31.10.2023
0,122723	20,9592	1,02386	02:20:32	31.10.2023
0,13566	20,9543	1,02386	02:20:42	31.10.2023
0,135887	21,1468	1,02357	02:20:52	31.10.2023
0,122885	20,676	1,02365	02:21:02	31.10.2023
0,141471	20,7491	1,02123	02:21:12	31.10.2023
0,141446	20,6598	1,02367	02:21:22	31.10.2023
0,133912	20,7478	1,02349	02:21:32	31.10.2023
0,1283	20,8475	1,02401	02:21:42	31.10.2023
0,136126	20,7618	1,0226	02:21:52	31.10.2023
0,125668	20,846	1,02471	02:22:02	31.10.2023
0,132123	20,7631	1,02388	02:22:12	31.10.2023
0,135621	20,9348	1,02367	02:22:22	31.10.2023
0,107916	20,9543	1,02436	02:22:32	31.10.2023
0,117199	20,9543	1,02465	02:22:42	31.10.2023
0,133824	21,1521	1,02445	02:22:52	31.10.2023
0,122532	20,8592	1,0232	02:23:02	31.10.2023
0,116222	20,8543	1,02124	02:23:12	31.10.2023
0,133246	20,9514	1,02384	02:23:22	31.10.2023
0,13352	20,7614	1,02348	02:23:32	31.10.2023
0,131989	20,7541	1,02458	02:23:42	31.10.2023
0,141065	20,7541	1,02437	02:23:52	31.10.2023
0,12178	20,8487	1,02454	02:24:02	31.10.2023
0,124643	20,8543	1,02363	02:24:12	31.10.2023
0,136769	20,8543	1,02338	02:24:22	31.10.2023
0,127849	20,9467	1,02435	02:24:32	31.10.2023
0,131613	20,8625	1,02454	02:24:42	31.10.2023
0,12538	20,763	1,02357	02:24:52	31.10.2023
0,128461	20,8448	1,024	02:25:02	31.10.2023
0,119434	21,1238	1,02485	02:25:12	31.10.2023
0,135656	20,976	1,0246	02:25:22	31.10.2023
0,119042	21,0427	1,0242	02:25:32	31.10.2023
0,14651	21,0542	1,0239	02:25:42	31.10.2023
0,13331	20,8797	1,02454	02:25:52	31.10.2023
0,11935	20,7675	1,0238	02:26:02	31.10.2023
0,137713	20,9263	1,02391	02:26:12	31.10.2023
0,135835	21,5518	1,02429	02:26:22	31.10.2023
0,124908	20,891	1,02369	02:26:32	31.10.2023
0,121912	21,175	1,02484	02:26:42	31.10.2023
0,125033	20,7523	1,02347	02:26:52	31.10.2023
0,135608	20,8536	1,02453	02:27:02	31.10.2023
0,148018	20,8543	1,02388	02:27:12	31.10.2023
0,128904	21,1489	1,02376	02:27:22	31.10.2023
0,112403	20,8616	1,02376	02:27:32	31.10.2023
0,133927	20,9513	1,02386	02:27:42	31.10.2023
0,14124	20,7615	1,02386	02:27:52	31.10.2023
0,120723	20,9459	1,02358	02:28:02	31.10.2023
0,143714	20,7637	1,02347	02:28:12	31.10.2023
0,112027	21,322	1,02383	02:28:22	31.10.2023
0,144453	20,9785	1,02358	02:28:32	31.10.2023
0,131971	20,7676	1,0241	02:28:42	31.10.2023
0,119306	21,0318	1,02461	02:28:52	31.10.2023
0,125135	20,5954	1,02403	02:29:02	31.10.2023
0,127813	20,7362	1,02351	02:29:12	31.10.2023
0,12293	20,9351	1,02213	02:29:22	31.10.2023
0,132526	20,8646	1,02364	02:29:32	31.10.2023
0,12996	20,8543	1,02342	02:29:42	31.10.2023
0,137344	21,0307	1,02345	02:29:52	31.10.2023
0,127039	20,7039	1,02355	02:30:02	31.10.2023
0,133982	20,9151	1,02373	02:30:12	31.10.2023
0,140631	20,7814	1,02402	02:30:22	31.10.2023
0,120831	21,0111	1,02422	02:30:32	31.10.2023
0,125227	20,8843	1,02234	02:30:42	31.10.2023
0,118973	20,7697	1,02445	02:30:52	31.10.2023
0,114376	20,7541	1,02495	02:31:02	31.10.2023
0,1378	21,2535	1,02465	02:31:12	31.10.2023
0,126321	20,8574	1,02426	02:31:22	31.10.2023
0,116955	21,0515	1,02454	02:31:32	31.10.2023
0,12634	20,7604	1,0234	02:31:42	31.10.2023
0,125637	20,7541	1,02374	02:31:52	31.10.2023
0,132601	21,0449	1,0249	02:32:02	31.10.2023
0,13504	20,5728	1,02363	02:32:12	31.10.2023
0,126687	20,9367	1,02365	02:32:22	31.10.2023
0,134785	20,8592	1,02394	02:32:32	31.10.2023
0,148591	21,2094	1,02483	02:32:42	31.10.2023
0,114363	20,8167	1,02426	02:32:52	31.10.2023
0,123738	20,6674	1,02466	02:33:02	31.10.2023
0,132527	20,6541	1,02441	02:33:12	31.10.2023
0,128726	20,8252	1,02427	02:33:22	31.10.2023
0,131397	21,109	1,02492	02:33:32	31.10.2023
0,136661	20,8175	1,02435	02:33:42	31.10.2023
0,136128	20,6706	1,02406	02:33:52	31.10.2023
0,123934	20,7535	1,02474	02:34:02	31.10.2023
0,145378	20,7541	1,02369	02:34:12	31.10.2023
0,108762	20,7541	1,02385	02:34:22	31.10.2023
0,140858	20,7541	1,02405	02:34:32	31.10.2023
0,130622	20,6577	1,0251	02:34:42	31.10.2023
0,130363	20,7498	1,02355	02:34:52	31.10.2023
0,14481	21,3247	1,02448	02:35:02	31.10.2023
0,125702	20,9763	1,02409	02:35:12	31.10.2023
0,119581	20,9543	1,0247	02:35:22	31.10.2023
0,138673	20,8612	1,02357	02:35:32	31.10.2023
0,122093	20,5771	1,02436	02:35:42	31.10.2023
0,142208	20,7378	1,02436	02:35:52	31.10.2023
0,142318	21,3017	1,02462	02:36:02	31.10.2023
0,123336	21,0823	1,02394	02:36:12	31.10.2023
0,115916	20,8742	1,02333	02:36:22	31.10.2023
0,113937	20,8543	1,02431	02:36:32	31.10.2023
0,125872	21,1205	1,02462	02:36:42	31.10.2023
0,14203	20,8898	1,0237	02:36:52	31.10.2023
0,121357	21,0292	1,02459	02:37:02	31.10.2023
0,124091	21,3149	1,02475	02:37:12	31.10.2023
0,128983	21,2681	1,02467	02:37:22	31.10.2023
0,13643	20,9975	1,02407	02:37:32	31.10.2023
0,113338	20,8706	1,02366	02:37:42	31.10.2023
0,120983	20,6557	1,02386	02:37:52	31.10.2023
0,139067	20,8519	1,02347	02:38:02	31.10.2023
0,136712	21,0506	1,02442	02:38:12	31.10.2023
0,114065	21,0542	1,02398	02:38:22	31.10.2023
0,130823	20,9575	1,02462	02:38:32	31.10.2023
0,139611	20,7618	1,02465	02:38:42	31.10.2023
0,126832	21,2324	1,024	02:38:52	31.10.2023
0,138559	20,8749	1,02396	02:39:02	31.10.2023
0,133768	20,8543	1,0246	02:39:12	31.10.2023
0,12753	21,1349	1,02447	02:39:22	31.10.2023
0,143562	20,7824	1,02363	02:39:32	31.10.2023
0,122404	20,6618	1,02428	02:39:42	31.10.2023
0,12236	20,7458	1,02462	02:39:52	31.10.2023
0,133412	20,8454	1,02331	02:40:02	31.10.2023
0,116194	20,8543	1,02467	02:40:12	31.10.2023
0,120337	20,7642	1,0238	02:40:22	31.10.2023
0,126602	20,7541	1,02348	02:40:32	31.10.2023
0,131456	20,6656	1,02406	02:40:42	31.10.2023
0,115065	20,8299	1,0239	02:40:52	31.10.2023
0,127648	21,2897	1,02419	02:41:02	31.10.2023
0,125424	20,7496	1,02451	02:41:12	31.10.2023
0,114558	20,7397	1,0238	02:41:22	31.10.2023
0,121144	20,839	1,02383	02:41:32	31.10.2023
0,142679	21,2746	1,02455	02:41:42	31.10.2023
0,128748	21,0203	1,02407	02:41:52	31.10.2023
0,136922	20,9543	1,02474	02:42:02	31.10.2023
0,1318	20,7564	1,02475	02:42:12	31.10.2023
0,141332	20,8524	1,02446	02:42:22	31.10.2023
0,121921	21,3418	1,02474	02:42:32	31.10.2023
0,133391	20,7135	1,02386	02:42:42	31.10.2023
0,120553	20,6541	1,0234	02:42:52	31.10.2023
0,127946	21,0136	1,02495	02:43:02	31.10.2023
0,135926	20,7865	1,0234	02:43:12	31.10.2023
0,126748	20,8429	1,0236	02:43:22	31.10.2023
0,130554	20,9422	1,02383	02:43:32	31.10.2023
0,152121	21,1288	1,02386	02:43:42	31.10.2023
0,122178	20,9808	1,02386	02:43:52	31.10.2023
0,128787	20,6955	1,02403	02:44:02	31.10.2023
0,111166	21,0821	1,02439	02:44:12	31.10.2023
0,125219	20,9003	1,02445	02:44:22	31.10.2023
0,14686	21,1906	1,02367	02:44:32	31.10.2023
0,122019	21,1708	1,02434	02:44:42	31.10.2023
0,12822	20,8564	1,02445	02:44:52	31.10.2023
0,140622	20,6567	1,02378	02:45:02	31.10.2023
0,136703	21,3406	1,02414	02:45:12	31.10.2023
0,117214	20,8675	1,02444	02:45:22	31.10.2023
0,127774	20,8543	1,02416	02:45:32	31.10.2023
0,134912	21,2386	1,02443	02:45:42	31.10.2023
0,109159	21,0634	1,02473	02:45:52	31.10.2023
0,128739	20,8647	1,02419	02:46:02	31.10.2023
0,144615	21,2303	1,02443	02:46:12	31.10.2023
0,129686	20,6944	1,02482	02:46:22	31.10.2023
0,127301	20,8397	1,02321	02:46:32	31.10.2023
0,134568	20,9463	1,02342	02:46:42	31.10.2023
0,113177	20,9543	1,02435	02:46:52	31.10.2023
0,122312	21,1356	1,02357	02:47:02	31.10.2023
0,134067	21,0642	1,02443	02:47:12	31.10.2023
0,136527	20,7864	1,02403	02:47:22	31.10.2023
0,125329	21,0199	1,0237	02:47:32	31.10.2023
0,129679	21,0542	1,02408	02:47:42	31.10.2023
0,117793	21,2287	1,02449	02:47:52	31.10.2023
0,118933	21,2543	1,02472	02:48:02	31.10.2023
0,140682	20,9961	1,02483	02:48:12	31.10.2023
0,140361	20,869	1,02435	02:48:22	31.10.2023
0,125557	20,8543	1,02367	02:48:32	31.10.2023
0,141478	20,9385	1,02406	02:48:42	31.10.2023
0,135202	20,7872	1,02435	02:48:52	31.10.2023
0,134185	20,8538	1,02377	02:49:02	31.10.2023
0,138267	20,8543	1,02347	02:49:12	31.10.2023
0,120958	20,8543	1,02471	02:49:22	31.10.2023
0,127145	20,8543	1,0238	02:49:32	31.10.2023
0,138845	20,8543	1,02395	02:49:42	31.10.2023
0,119	20,7577	1,02358	02:49:52	31.10.2023
0,130771	21,0413	1,02384	02:50:02	31.10.2023
0,132674	20,9591	1,0246	02:50:12	31.10.2023
0,122893	21,1434	1,02465	02:50:22	31.10.2023
0,12923	20,6848	1,02401	02:50:32	31.10.2023
0,129574	20,934	1,02413	02:50:42	31.10.2023
0,12661	20,7689	1,02361	02:50:52	31.10.2023
0,137439	20,8461	1,02365	02:51:02	31.10.2023
0,13096	20,763	1,02437	02:51:12	31.10.2023
0,132537	20,8448	1,02427	02:51:22	31.10.2023
0,138483	20,7643	1,02452	02:51:32	31.10.2023
0,13262	20,8434	1,02412	02:51:42	31.10.2023
0,119892	20,9428	1,0238	02:51:52	31.10.2023
0,13401	20,8664	1,02436	02:52:02	31.10.2023
0,133793	20,6798	1,02386	02:52:12	31.10.2023
0,125891	20,8275	1,02402	02:52:22	31.10.2023
0,133093	20,5966	1,02473	02:52:32	31.10.2023
0,128899	20,9403	1,0241	02:52:42	31.10.2023
0,128015	20,7617	1,02434	02:52:52	31.10.2023
0,127232	21,1359	1,02501	02:53:02	31.10.2023
0,115827	20,9646	1,02477	02:53:12	31.10.2023
0,124424	20,7655	1,02383	02:53:22	31.10.2023
0,135333	20,848	1,02431	02:53:32	31.10.2023
0,115791	20,8543	1,02408	02:53:42	31.10.2023
0,133828	20,8543	1,02052	02:53:52	31.10.2023
0,11673	20,8543	1,02306	02:54:02	31.10.2023
0,135821	20,9456	1,02461	02:54:12	31.10.2023
0,133836	21,0449	1,02182	02:54:22	31.10.2023
0,125587	20,7838	1,02262	02:54:32	31.10.2023
0,121974	20,9332	1,02399	02:54:42	31.10.2023
0,118839	20,9543	1,0245	02:54:52	31.10.2023
0,128414	21,0424	1,02481	02:55:02	31.10.2023
0,133775	20,9668	1,02485	02:55:12	31.10.2023
0,131526	21,128	1,02375	02:55:22	31.10.2023
0,116651	20,8956	1,02373	02:55:32	31.10.2023
0,128299	20,8543	1,02342	02:55:42	31.10.2023
0,117436	20,9392	1,02436	02:55:52	31.10.2023
0,130907	21,1229	1,02356	02:56:02	31.10.2023
0,136203	21,0705	1,02179	02:56:12	31.10.2023
0,128018	21,0542	1,02393	02:56:22	31.10.2023
0,138319	21,649	1,02522	02:56:32	31.10.2023
0,135898	20,669	1,02467	02:56:42	31.10.2023
0,123367	20,85	1,02389	02:56:52	31.10.2023
0,133364	20,8543	1,02433	02:57:02	31.10.2023
0,141242	20,9509	1,02435	02:57:12	31.10.2023
0,120707	20,8584	1,02351	02:57:22	31.10.2023
0,119343	20,8543	1,02476	02:57:32	31.10.2023
0,132908	20,7597	1,02365	02:57:42	31.10.2023
0,129017	20,8481	1,0242	02:57:52	31.10.2023
0,135497	21,0406	1,02453	02:58:02	31.10.2023
0,124027	21,0542	1,02446	02:58:12	31.10.2023
0,1321	20,7779	1,02445	02:58:22	31.10.2023
0,149566	21,1201	1,02418	02:58:32	31.10.2023
0,125452	21,1542	1,02451	02:58:42	31.10.2023
0,122539	20,7938	1,02394	02:58:52	31.10.2023
0,134638	20,8437	1,02456	02:59:02	31.10.2023
0,130203	20,7654	1,02352	02:59:12	31.10.2023
0,1211	20,7541	1,02362	02:59:22	31.10.2023
0,127121	20,8419	1,02375	02:59:32	31.10.2023
0,125907	20,9412	1,02452	02:59:42	31.10.2023
0,130463	20,7816	1,02457	02:59:52	31.10.2023
0,128407	21,0112	1,02388	03:00:02	31.10.2023
0,112341	20,7143	1,02359	03:00:12	31.10.2023
0,117943	20,6541	1,02048	03:00:22	31.10.2023
0,132699	20,7376	1,02392	03:00:32	31.10.2023
0,121812	20,8538	1,02444	03:00:42	31.10.2023
0,135138	20,5574	1,02387	03:00:52	31.10.2023
0,138255	20,8492	1,02337	03:01:02	31.10.2023
0,128106	21,1471	1,02412	03:01:12	31.10.2023
0,121798	20,9605	1,02453	03:01:22	31.10.2023
0,126298	20,9543	1,0238	03:01:32	31.10.2023
0,129478	20,9543	1,02432	03:01:42	31.10.2023
0,13338	20,8591	1,02444	03:01:52	31.10.2023
0,130495	21,0433	1,02399	03:02:02	31.10.2023
0,11535	20,7726	1,0246	03:02:12	31.10.2023
0,11906	20,8476	1,02447	03:02:22	31.10.2023
0,133382	20,7616	1,02355	03:02:32	31.10.2023
0,127347	20,7541	1,02405	03:02:42	31.10.2023
0,127787	21,182	1,02399	03:02:52	31.10.2023
0,13344	20,8294	1,02363	03:03:02	31.10.2023
0,136333	20,8385	1,02425	03:03:12	31.10.2023
0,128644	20,6871	1,02367	03:03:22	31.10.2023
0,125877	20,8533	1,02483	03:03:32	31.10.2023
0,131559	20,8543	1,02446	03:03:42	31.10.2023
0,138217	20,8543	1,02435	03:03:52	31.10.2023
0,119556	20,8543	1,02369	03:04:02	31.10.2023
0,12472	20,8543	1,02451	03:04:12	31.10.2023
0,143247	20,5665	1,02483	03:04:22	31.10.2023
0,120916	20,7447	1,02373	03:04:32	31.10.2023
0,136783	21,2282	1,02403	03:04:42	31.10.2023
0,134452	20,9718	1,02369	03:04:52	31.10.2023
0,129818	20,9543	1,02366	03:05:02	31.10.2023
0,128085	20,8613	1,02403	03:05:12	31.10.2023
0,137607	20,7617	1,0246	03:05:22	31.10.2023
0,132385	20,7541	1,02501	03:05:32	31.10.2023
0,13558	21,027	1,02487	03:05:42	31.10.2023
0,135166	20,6936	1,0237	03:05:52	31.10.2023
0,13152	21,0118	1,024	03:06:02	31.10.2023
0,1418	20,9656	1,02492	03:06:12	31.10.2023
0,14299	20,9543	1,02367	03:06:22	31.10.2023
0,1388	20,7797	1,02355	03:06:32	31.10.2023
0,124387	20,9274	1,02373	03:06:42	31.10.2023
0,142423	20,9543	1,02485	03:06:52	31.10.2023
0,148088	20,6984	1,02397	03:07:02	31.10.2023
0,132931	20,9924	1,02445	03:07:12	31.10.2023
0,121623	21,2221	1,02347	03:07:22	31.10.2023
0,12411	20,9543	1,02444	03:07:32	31.10.2023
0,120201	20,7555	1,02309	03:07:42	31.10.2023
0,142342	20,7541	1,02345	03:07:52	31.10.2023
0,140669	21,0485	1,02442	03:08:02	31.10.2023
0,118793	20,7616	1,02416	03:08:12	31.10.2023
0,137115	20,8512	1,02453	03:08:22	31.10.2023
0,124356	20,6612	1,02389	03:08:32	31.10.2023
0,126351	20,9419	1,02348	03:08:42	31.10.2023
0,115748	21,0495	1,02439	03:08:52	31.10.2023
0,132769	20,8652	1,02436	03:09:02	31.10.2023
0,144054	20,9484	1,02371	03:09:12	31.10.2023
0,134867	20,5811	1,02338	03:09:22	31.10.2023
0,123931	21,0174	1,02445	03:09:32	31.10.2023
0,136516	20,9623	1,02455	03:09:42	31.10.2023
0,111875	20,68	1,02178	03:09:52	31.10.2023
0,122176	21,1981	1,02404	03:10:02	31.10.2023
0,130461	20,9844	1,02435	03:10:12	31.10.2023
0,113274	21,2223	1,02392	03:10:22	31.10.2023
0,108584	20,9884	1,02107	03:10:32	31.10.2023
0,123061	20,9543	1,02421	03:10:42	31.10.2023
0,120647	20,7797	1,02364	03:10:52	31.10.2023
0,12496	21,1006	1,02397	03:11:02	31.10.2023
0,144222	20,8963	1,02406	03:11:12	31.10.2023
0,112748	20,9397	1,02364	03:11:22	31.10.2023
