mV	mV.1	mV.2	mV.3	mV.4	°C	bar	%*bar	Zeit	Datum	Druck	Temp	sep	Zeitstempel	S4-008	%
1,10909	2,78354	3,29884	2,85729	1,57168	24,3503	1,98657	1,76752	07:32:47	31.10.2023	1,0236	21,1652	 	2023-10-31 07:32:47	0,129395	1,7267682688550214
1,10906	2,78416	3,29853	2,86128	1,57064	24,2966	1,98671	1,73036	07:33:47	31.10.2023	1,02375	20,9396	 	2023-10-31 07:33:47	0,126362	1,6902173382173382
1,1108	2,78581	3,30073	2,86066	1,57133	24,3991	1,98611	1,63386	07:34:47	31.10.2023	1,02385	20,7562	 	2023-10-31 07:34:47	0,115337	1,5958001660399475
1,10943	2,78262	3,29775	2,86098	1,57151	24,3387	1,98569	1,74876	07:35:47	31.10.2023	1,02393	20,8674	 	2023-10-31 07:35:47	0,134434	1,707890187805807
1,11173	2,7809	3,29466	2,86156	1,57121	24,361	1,98701	1,76552	07:36:47	31.10.2023	1,0238	20,7072	 	2023-10-31 07:36:47	0,128964	1,7244774369994138
1,11014	2,77901	3,29536	2,86262	1,573	24,2745	1,98682	1,62963	07:37:47	31.10.2023	1,02441	20,884	 	2023-10-31 07:37:47	0,126457	1,5907986060268837
1,10921	2,78134	3,29362	2,86367	1,57289	24,3146	1,98656	1,75119	07:38:47	31.10.2023	1,02388	20,6656	 	2023-10-31 07:38:47	0,126539	1,7103469156541784
1,10673	2,77859	3,29711	2,86337	1,57294	24,3046	1,98701	1,60565	07:39:47	31.10.2023	1,0241	20,7782	 	2023-10-31 07:39:47	0,121123	1,5678644663607069
1,1079	2,77874	3,29886	2,86156	1,57297	24,3416	1,98663	1,63752	07:40:47	31.10.2023	1,02424	20,7543	 	2023-10-31 07:40:47	0,129557	1,5987659142388504
1,10557	2,77735	3,29882	2,86246	1,57322	24,333	1,9867	1,72979	07:41:47	31.10.2023	1,02443	20,9469	 	2023-10-31 07:41:47	0,119658	1,6885389924152945
1,10687	2,779	3,30015	2,86073	1,57344	24,3267	1,98659	1,76505	07:42:47	31.10.2023	1,02386	20,794	 	2023-10-31 07:42:47	0,132942	1,7239173324477957
1,10867	2,77844	3,29903	2,86241	1,5723	24,3174	1,98567	1,75209	07:43:47	31.10.2023	1,02345	21,0087	 	2023-10-31 07:43:47	0,137682	1,711944892276125
1,10694	2,78038	3,29887	2,86224	1,57375	24,378	1,98668	1,74385	07:44:47	31.10.2023	1,0242	20,8308	 	2023-10-31 07:44:47	0,134531	1,702645967584456
1,10775	2,78253	3,30051	2,8616	1,57381	24,272	1,98617	1,74253	07:45:47	31.10.2023	1,02428	20,6652	 	2023-10-31 07:45:47	0,130214	1,7012242746124104
1,10579	2,78101	3,30262	2,862	1,57393	24,3236	1,98638	1,74087	07:46:47	31.10.2023	1,0241	21,0423	 	2023-10-31 07:46:47	0,131226	1,6999023532858117
1,10492	2,78247	3,30307	2,86152	1,57333	24,356	1,98567	1,7304	07:47:47	31.10.2023	1,02362	20,8835	 	2023-10-31 07:47:47	0,115066	1,6904710732498387
1,10436	2,77929	3,3021	2,86085	1,57296	24,3762	1,9861	1,73054	07:48:47	31.10.2023	1,02373	20,7405	 	2023-10-31 07:48:47	0,126612	1,6904261865921677
1,10511	2,78136	3,30283	2,86378	1,57388	24,4219	1,98578	1,75914	07:49:47	31.10.2023	1,02517	21,3158	 	2023-10-31 07:49:47	0,124742	1,7159495498307598
1,10563	2,77983	3,29886	2,8623	1,57382	24,3727	1,98636	1,63745	07:50:47	31.10.2023	1,02362	20,776	 	2023-10-31 07:50:47	0,133444	1,5996658916394757
1,10204	2,78281	3,29926	2,86306	1,57429	24,3643	1,98546	1,73389	07:51:47	31.10.2023	1,02365	20,7575	 	2023-10-31 07:51:47	0,116221	1,6938308992331363
1,10246	2,7784	3,3021	2,86105	1,57348	24,3392	1,98706	1,73167	07:52:47	31.10.2023	1,02396	20,8562	 	2023-10-31 07:52:47	0,125699	1,6911500449236299
1,10506	2,78118	3,30203	2,86072	1,57383	24,3775	1,98643	1,73826	07:53:47	31.10.2023	1,02778	21,0435	 	2023-10-31 07:53:47	0,133925	1,6912763431862852
1,10503	2,77894	3,30307	2,86051	1,57385	24,3095	1,98693	1,74277	07:54:47	31.10.2023	1,02376	21,0005	 	2023-10-31 07:54:47	0,142749	1,7023228100336016
1,10467	2,77956	3,30225	2,8644	1,57446	24,3989	1,98575	1,73219	07:55:47	31.10.2023	1,02639	20,8543	 	2023-10-31 07:55:47	0,125266	1,6876528415124856
1,10093	2,78264	3,29999	2,86471	1,57362	24,3559	1,9854	1,74162	07:56:47	31.10.2023	1,02338	20,7561	 	2023-10-31 07:56:47	0,12175	1,701831186851414
1,10056	2,78093	3,29789	2,86418	1,57415	24,2988	1,98655	1,73383	07:57:47	31.10.2023	1,0242	20,9488	 	2023-10-31 07:57:47	0,112212	1,692862722124585
1,10141	2,77866	3,29847	2,86225	1,57438	24,346	1,98566	1,64105	07:58:47	31.10.2023	1,02348	20,7541	 	2023-10-31 07:58:47	0,13556	1,6034021182631806
1,09861	2,77837	3,30254	2,86242	1,57517	24,3783	1,9851	1,76351	07:59:47	31.10.2023	1,02482	20,8597	 	2023-10-31 07:59:47	0,13805	1,720799750200035
1,10059	2,77799	3,30143	2,86293	1,57598	24,3736	1,98646	1,64143	08:00:47	31.10.2023	1,02441	20,942	 	2023-10-31 08:00:47	0,109938	1,6023174314971544
1,09778	2,77828	3,30175	2,86067	1,57547	24,3354	1,98739	1,73056	08:01:47	31.10.2023	1,02458	20,8851	 	2023-10-31 08:01:47	0,133896	1,689043315309688
1,09572	2,77619	3,30239	2,86127	1,57542	24,3781	1,98655	1,76534	08:02:47	31.10.2023	1,02441	20,8543	 	2023-10-31 08:02:47	0,106506	1,7232748606514967
1,09776	2,77426	3,30066	2,86052	1,5761	24,3536	1,98569	1,75224	08:03:47	31.10.2023	1,02426	20,953	 	2023-10-31 08:03:47	0,130449	1,7107375080545957
1,10139	2,77398	3,30195	2,86156	1,57586	24,4248	1,98697	1,76782	08:04:47	31.10.2023	1,02424	20,8453	 	2023-10-31 08:04:47	0,129785	1,7259821916738263
1,10004	2,77273	3,30333	2,86181	1,57583	24,3725	1,98664	1,62998	08:05:47	31.10.2023	1,02382	20,8458	 	2023-10-31 08:05:47	0,13746	1,5920571975542577
1,09746	2,77119	3,30186	2,86214	1,57621	24,3397	1,98672	1,74247	08:06:47	31.10.2023	1,02363	20,4794	 	2023-10-31 08:06:47	0,115191	1,7022459287047076
1,09557	2,7721	3,30194	2,86011	1,57589	24,3671	1,98582	1,76814	08:07:47	31.10.2023	1,02386	21,0904	 	2023-10-31 08:07:47	0,108252	1,7269353231887172
1,09717	2,77384	3,30157	2,86116	1,57594	24,3796	1,98699	1,73628	08:08:47	31.10.2023	1,02442	20,8607	 	2023-10-31 08:08:47	0,130708	1,6948907674586593
1,09807	2,77051	3,30167	2,86087	1,5758	24,3356	1,987	1,76436	08:09:47	31.10.2023	1,02377	20,7913	 	2023-10-31 08:09:47	0,120377	1,723394903152075
1,09918	2,77028	3,30562	2,86177	1,57623	24,3531	1,98518	1,76046	08:10:47	31.10.2023	1,02473	21,1518	 	2023-10-31 08:10:47	0,131893	1,71797449084149
1,09921	2,76933	3,30562	2,86202	1,57599	24,3746	1,98654	1,73273	08:11:47	31.10.2023	1,02362	20,7623	 	2023-10-31 08:11:47	0,133364	1,6927473085715403
1,09711	2,77241	3,30492	2,86003	1,57523	24,3548	1,98611	1,73464	08:12:47	31.10.2023	1,02438	21,0377	 	2023-10-31 08:12:47	0,126801	1,6933559811788592
1,096	2,77094	3,30592	2,8617	1,57699	24,3376	1,98616	1,73146	08:13:47	31.10.2023	1,02368	20,6541	 	2023-10-31 08:13:47	0,134446	1,691407471084714
1,09634	2,77408	3,30646	2,86437	1,57698	24,3635	1,98616	1,76582	08:14:47	31.10.2023	1,02415	20,8705	 	2023-10-31 08:14:47	0,1245	1,7241810281697019
1,09551	2,7709	3,30515	2,86353	1,57783	24,4109	1,98519	1,76837	08:15:47	31.10.2023	1,02434	20,9512	 	2023-10-31 08:15:47	0,134999	1,7263506257687877
1,09436	2,77052	3,30558	2,86365	1,57564	24,3509	1,98591	1,76169	08:16:47	31.10.2023	1,02383	21,2203	 	2023-10-31 08:16:47	0,121545	1,720686051395251
1,09416	2,77136	3,30805	2,86377	1,57685	24,347	1,98552	1,76774	08:17:47	31.10.2023	1,02367	20,8543	 	2023-10-31 08:17:47	0,127995	1,7268651030117128
1,09719	2,7718	3,3073	2,86403	1,57588	24,3313	1,98613	1,7383	08:18:47	31.10.2023	1,02404	20,8963	 	2023-10-31 08:18:47	0,130922	1,6974922854575991
1,09872	2,77123	3,30667	2,86337	1,57686	24,3388	1,98698	1,76249	08:19:47	31.10.2023	1,02451	20,6873	 	2023-10-31 08:19:47	0,134234	1,7203248382153418
1,09797	2,77206	3,30778	2,86499	1,57659	24,3812	1,98533	1,76432	08:20:47	31.10.2023	1,02417	20,7541	 	2023-10-31 08:20:47	0,103967	1,7226827577452963
1,10037	2,76902	3,30665	2,86233	1,57589	24,4153	2,0058	1,67582	08:21:47	31.10.2023	1,02672	20,9396	 	2023-10-31 08:21:47	0,127937	1,632207417796478
1,1013	2,77985	3,31245	2,87035	1,57894	24,3976	2,00536	1,76566	08:22:47	31.10.2023	1,02413	20,7556	 	2023-10-31 08:22:47	0,138156	1,72405846913966
1,10531	2,78158	3,31439	2,87627	1,58227	24,3752	2,00503	1,73255	08:23:47	31.10.2023	1,02407	21,043	 	2023-10-31 08:23:47	0,111114	1,6918277070903356
1,10826	2,78882	3,31932	2,88123	1,58473	24,3934	2,00483	1,73114	08:24:47	31.10.2023	1,02351	20,7541	 	2023-10-31 08:24:47	0,131519	1,6913757559769813
1,10674	2,78852	3,32438	2,88455	1,5857	24,3953	2,00479	1,76413	08:25:47	31.10.2023	1,02395	20,7541	 	2023-10-31 08:25:47	0,128539	1,722867327506226
1,10567	2,78602	3,32623	2,88724	1,58794	24,3845	2,00583	1,76087	08:26:47	31.10.2023	1,02753	20,7541	 	2023-10-31 08:26:47	0,121177	1,7136920576528178
1,10697	2,79016	3,33037	2,88746	1,58689	24,3997	2,00495	1,73442	08:27:47	31.10.2023	1,02406	21,1429	 	2023-10-31 08:27:47	0,107516	1,693670292756284
1,10268	2,78901	3,33128	2,88615	1,58751	24,4143	2,0053	1,73091	08:28:47	31.10.2023	1,02445	20,8465	 	2023-10-31 08:28:47	0,120362	1,6895992971838545
1,10407	2,78563	3,33252	2,88882	1,58729	24,4125	2,00601	1,76596	08:29:47	31.10.2023	1,02423	20,7552	 	2023-10-31 08:29:47	0,12744	1,7241830448239166
1,10657	2,78585	3,33287	2,8873	1,58777	24,3424	2,00491	1,63318	08:30:47	31.10.2023	1,02447	21,0342	 	2023-10-31 08:30:47	0,126009	1,5941706443331676
1,10028	2,7859	3,33046	2,88802	1,58732	24,381	2,00492	1,6305	08:31:47	31.10.2023	1,02443	20,9364	 	2023-10-31 08:31:47	0,126475	1,5916168015384167
1,10435	2,78583	3,33005	2,89026	1,58748	24,3341	2,00555	1,74863	08:32:47	31.10.2023	1,02733	20,7414	 	2023-10-31 08:32:47	0,136454	1,7021112982196565
1,1067	2,78346	3,3278	2,89077	1,58794	24,3718	2,00523	1,64735	08:33:47	31.10.2023	1,02465	20,9381	 	2023-10-31 08:33:47	0,125193	1,6077197091689845
1,10384	2,78782	3,32445	2,8896	1,58789	24,3551	2,00486	1,73589	08:34:47	31.10.2023	1,02431	21,047	 	2023-10-31 08:34:47	0,126123	1,6946920365904852
1,10424	2,78629	3,32485	2,89155	1,58778	24,4293	2,00591	1,60959	08:35:47	31.10.2023	1,02419	20,9616	 	2023-10-31 08:35:47	0,129385	1,5715736337984165
1,10383	2,78739	3,32802	2,88973	1,58659	24,3555	2,00545	1,60655	08:36:47	31.10.2023	1,02501	21,1655	 	2023-10-31 08:36:47	0,121997	1,567350562433537
1,10239	2,78777	3,32873	2,88767	1,58798	24,361	2,00549	1,74459	08:37:47	31.10.2023	1,02487	20,7691	 	2023-10-31 08:37:47	0,115624	1,7022549201362125
1,10061	2,78965	3,32569	2,88668	1,58788	24,4281	2,00633	1,74992	08:38:47	31.10.2023	1,02454	20,8526	 	2023-10-31 08:38:47	0,13581	1,7080055439514317
1,10125	2,78654	3,32599	2,88515	1,58845	24,362	2,00512	1,60665	08:39:47	31.10.2023	1,02462	20,8432	 	2023-10-31 08:39:47	0,127982	1,5680447385372136
1,10061	2,78635	3,32822	2,8852	1,5891	24,364	2,0067	1,64171	08:40:47	31.10.2023	1,02366	20,9385	 	2023-10-31 08:40:47	0,127756	1,60376492194674
1,10252	2,78336	3,32937	2,88538	1,58723	24,3705	2,00564	1,63344	08:41:47	31.10.2023	1,02461	21,0924	 	2023-10-31 08:41:47	0,118845	1,5942065761606854
1,10125	2,78292	3,33154	2,8835	1,58682	24,4136	2,00541	1,61754	08:42:47	31.10.2023	1,02397	21,1047	 	2023-10-31 08:42:47	0,12573	1,5796751857964588
1,0979	2,78175	3,33152	2,88663	1,58722	24,3953	2,00517	1,7643	08:43:47	31.10.2023	1,02445	21,4419	 	2023-10-31 08:43:47	0,122106	1,7221923959197616
1,1002	2,78218	3,33213	2,88587	1,58773	24,3522	2,00471	1,73459	08:44:47	31.10.2023	1,02487	20,887	 	2023-10-31 08:44:47	0,137261	1,6924975850595687
1,10398	2,78399	3,33003	2,88349	1,58741	24,399	2,00543	1,62026	08:45:47	31.10.2023	1,02379	20,7154	 	2023-10-31 08:45:47	0,128151	1,582609714882935
1,10583	2,77776	3,3273	2,88528	1,58758	24,3176	2,00573	1,72874	08:46:47	31.10.2023	1,02438	20,8823	 	2023-10-31 08:46:47	0,121682	1,6875963997735213
1,10316	2,77969	3,3277	2,88554	1,58745	24,3634	2,00483	1,61197	08:47:47	31.10.2023	1,02416	21,0542	 	2023-10-31 08:47:47	0,132199	1,5739435244493047
1,09998	2,78036	3,32875	2,88729	1,58694	24,4098	2,00444	1,64148	08:48:47	31.10.2023	1,02341	20,7644	 	2023-10-31 08:48:47	0,119406	1,6039319529807214
1,09663	2,77822	3,32855	2,88581	1,58804	24,388	2,0045	1,62464	08:49:47	31.10.2023	1,02376	20,7541	 	2023-10-31 08:49:47	0,130913	1,58693443775885
1,09801	2,78165	3,32935	2,88795	1,58709	24,4014	2,00444	1,63776	08:50:47	31.10.2023	1,02371	20,9576	 	2023-10-31 08:50:47	0,135003	1,5998280763106743
1,09785	2,77822	3,3317	2,8834	1,58788	24,2972	2,00594	1,6061	08:51:47	31.10.2023	1,02444	21,0326	 	2023-10-31 08:51:47	0,139833	1,567783374331342
1,10161	2,7811	3,33037	2,88493	1,5885	24,3787	2,00467	1,7494	08:52:47	31.10.2023	1,02357	20,9879	 	2023-10-31 08:52:47	0,1208	1,7091161327510576
1,09905	2,78022	3,32968	2,88523	1,58784	24,3524	2,00457	1,76232	08:53:47	31.10.2023	1,0245	21,1239	 	2023-10-31 08:53:47	0,136676	1,7201756954612006
1,09871	2,77712	3,33211	2,88405	1,58702	24,4636	2,00487	1,63432	08:54:47	31.10.2023	1,0236	20,8661	 	2023-10-31 08:54:47	0,129682	1,5966393122313403
1,09758	2,77683	3,33212	2,88534	1,58676	24,3184	2,0048	1,62877	08:55:47	31.10.2023	1,02364	20,6664	 	2023-10-31 08:55:47	0,120643	1,5911550935875893
1,09543	2,77756	3,33316	2,88674	1,58811	24,3843	2,00534	1,76283	08:56:47	31.10.2023	1,0241	20,764	 	2023-10-31 08:56:47	0,113054	1,7213455717215114
1,09318	2,77602	3,33239	2,88864	1,58737	24,3844	2,00466	1,61015	08:57:47	31.10.2023	1,02516	20,7679	 	2023-10-31 08:57:47	0,128291	1,5706328768192281
1,09503	2,77657	3,33172	2,88838	1,58799	24,4166	2,00416	1,7341	08:58:47	31.10.2023	1,02407	20,8566	 	2023-10-31 08:58:47	0,123647	1,6933412754987451
1,09764	2,77471	3,33105	2,88476	1,58689	24,4238	2,00494	1,74584	08:59:47	31.10.2023	1,02366	20,8216	 	2023-10-31 08:59:47	0,127817	1,705488150362425
1,09861	2,77798	3,33055	2,88258	1,58729	24,3805	2,00512	1,76071	09:00:47	31.10.2023	1,02078	20,7479	 	2023-10-31 09:00:47	0,123937	1,7248672583710496
1,09635	2,77591	3,33132	2,88443	1,58706	24,4149	2,00412	1,60941	09:01:47	31.10.2023	1,02368	20,6601	 	2023-10-31 09:01:47	0,120293	1,572180759612379
1,09252	2,77702	3,32916	2,88433	1,58715	24,3275	2,00353	1,60577	09:02:47	31.10.2023	1,02378	20,8947	 	2023-10-31 09:02:47	0,134209	1,5684717419758152
1,09512	2,77675	3,33211	2,88587	1,58788	24,3358	2,00556	1,6106	09:03:47	31.10.2023	1,02426	20,7435	 	2023-10-31 09:03:47	0,121959	1,5724523070314178
1,0913	2,77425	3,33312	2,88691	1,58733	24,3236	2,00463	1,75912	09:04:47	31.10.2023	1,02442	20,8543	 	2023-10-31 09:04:47	0,109376	1,7171863103024148
1,09229	2,77318	3,3309	2,88785	1,5869	24,3835	2,0043	1,62922	09:05:47	31.10.2023	1,02454	20,7585	 	2023-10-31 09:05:47	0,0967427	1,590196576024362
1,09319	2,77519	3,33149	2,88779	1,58681	24,3601	2,00237	1,63267	09:06:47	31.10.2023	1,02464	21,13	 	2023-10-31 09:06:47	0,113749	1,5934084166146159
1,09266	2,77429	3,33059	2,88984	1,58792	24,3406	2,0043	1,76161	09:07:47	31.10.2023	1,02428	21,0038	 	2023-10-31 09:07:47	0,120983	1,719851993595501
1,09297	2,7744	3,33145	2,88946	1,58714	24,3975	2,00531	1,74858	09:08:47	31.10.2023	1,02195	20,9407	 	2023-10-31 09:08:47	0,134641	1,7110230441802439
1,09169	2,77677	3,32905	2,8898	1,58752	24,3641	2,00421	1,64358	09:09:47	31.10.2023	1,02427	20,8684	 	2023-10-31 09:09:47	0,13637	1,6046354964999463
1,09133	2,77431	3,32935	2,88672	1,58786	24,2806	2,00398	1,6048	09:10:47	31.10.2023	1,02396	20,7993	 	2023-10-31 09:10:47	0,127522	1,5672487206531505
1,0944	2,77662	3,33207	2,88845	1,58787	24,3391	2,00459	1,72931	09:11:47	31.10.2023	1,02417	21,1947	 	2023-10-31 09:11:47	0,13237	1,6884989796615795
1,091	2,7732	3,33013	2,88582	1,58814	24,3655	2,00508	1,63803	09:12:47	31.10.2023	1,02136	20,7601	 	2023-10-31 09:12:47	0,110785	1,6037734001723192
1,0906	2,77387	3,32878	2,88522	1,58761	24,3487	2,00401	1,60673	09:13:47	31.10.2023	1,02418	21,1193	 	2023-10-31 09:13:47	0,123403	1,568796500615126
1,09151	2,77171	3,32868	2,8845	1,58727	24,3027	2,00417	1,63163	09:14:47	31.10.2023	1,0237	20,764	 	2023-10-31 09:14:47	0,112797	1,5938556217641886
1,09269	2,77358	3,32979	2,88568	1,58808	24,345	2,0042	1,64184	09:15:47	31.10.2023	1,02366	20,8683	 	2023-10-31 09:15:47	0,129809	1,6038919172381454
1,09232	2,77462	3,32973	2,88583	1,58881	24,3284	2,00441	1,73098	09:16:47	31.10.2023	1,02037	20,7554	 	2023-10-31 09:16:47	0,119048	1,6964238462518497
1,09232	2,77583	3,32992	2,88906	1,58882	24,3782	2,00385	1,62532	09:17:47	31.10.2023	1,02385	20,7592	 	2023-10-31 09:17:47	0,119819	1,5874591004541683
1,09297	2,77288	3,33067	2,88651	1,58727	24,3535	2,00528	1,61049	09:18:47	31.10.2023	1,02474	20,9271	 	2023-10-31 09:18:47	0,131091	1,571608407986416
1,09136	2,77213	3,32975	2,88567	1,58745	24,3624	2,00292	1,74054	09:19:47	31.10.2023	1,02455	20,6642	 	2023-10-31 09:19:47	0,125766	1,6988336342784636
1,09302	2,77198	3,33107	2,88798	1,58792	24,3842	2,00509	1,72887	09:20:47	31.10.2023	1,0244	20,7611	 	2023-10-31 09:20:47	0,124772	1,6876903553299492
1,09299	2,76884	3,33305	2,88726	1,58776	24,3	2,00434	1,62051	09:21:47	31.10.2023	1,02463	20,8764	 	2023-10-31 09:21:47	0,118179	1,5815562690922578
1,08887	2,77038	3,33353	2,88797	1,58721	24,3202	2,00382	1,7615	09:22:47	31.10.2023	1,02422	21,0091	 	2023-10-31 09:22:47	0,124996	1,7198453457265044
1,08781	2,77055	3,33067	2,88491	1,58787	24,2768	2,00454	1,60616	09:23:47	31.10.2023	1,02492	20,7585	 	2023-10-31 09:23:47	0,120263	1,5671076766967178
1,09086	2,77256	3,33255	2,88868	1,58804	24,3774	2,00463	1,67417	09:24:47	31.10.2023	1,02472	20,7541	 	2023-10-31 09:24:47	0,124052	1,633782887032555
1,09174	2,77068	3,32938	2,88843	1,58914	24,3599	2,00457	1,63278	09:25:47	31.10.2023	1,0246	20,5053	 	2023-10-31 09:25:47	0,118056	1,5935779816513762
1,08942	2,7701	3,33111	2,89069	1,58917	24,3952	2,00304	1,60779	09:26:47	31.10.2023	1,02169	21,0967	 	2023-10-31 09:26:47	0,111314	1,573657371609784
1,09126	2,7677	3,32739	2,88754	1,58776	24,329	2,0038	1,7538	09:27:47	31.10.2023	1,02367	21,0496	 	2023-10-31 09:27:47	0,110756	1,7132474332548575
1,08869	2,77041	3,3272	2,88855	1,5881	24,2824	2,00432	1,71753	09:28:47	31.10.2023	1,02505	20,7596	 	2023-10-31 09:28:47	0,134989	1,675557289888298
1,09011	2,76957	3,32592	2,88612	1,58629	24,3885	2,00467	1,60875	09:29:47	31.10.2023	1,02492	20,7541	 	2023-10-31 09:29:47	0,129718	1,569634703196347
1,08857	2,77065	3,3301	2,88578	1,58852	24,3248	2,0033	1,64145	09:30:47	31.10.2023	1,02348	20,6684	 	2023-10-31 09:30:47	0,118076	1,6037929417282215
1,08785	2,76837	3,32783	2,88911	1,58876	24,3454	2,00275	1,72891	09:31:47	31.10.2023	1,02449	21,0329	 	2023-10-31 09:31:47	0,131757	1,6875811379320445
1,09057	2,76907	3,33105	2,88815	1,58847	24,3762	2,00345	1,76728	09:32:47	31.10.2023	1,02209	21,3094	 	2023-10-31 09:32:47	0,112039	1,7290845228893739
1,09024	2,76837	3,33245	2,89189	1,58835	24,3721	2,00398	1,60704	09:33:47	31.10.2023	1,02389	20,7393	 	2023-10-31 09:33:47	0,120124	1,5695436033167627
1,09198	2,77011	3,33065	2,88822	1,58915	24,3656	2,00267	1,76032	09:34:47	31.10.2023	1,02347	20,756	 	2023-10-31 09:34:47	0,117853	1,719952709898678
1,09143	2,7696	3,33128	2,88892	1,58877	24,3933	2,00299	1,73247	09:35:47	31.10.2023	1,02387	21,2262	 	2023-10-31 09:35:47	0,117249	1,6920800492249992
1,08851	2,76471	3,33124	2,88959	1,58951	24,3482	2,00335	1,6146	09:36:47	31.10.2023	1,02363	20,7541	 	2023-10-31 09:36:47	0,120797	1,5773277453767474
1,08818	2,76633	3,32866	2,88777	1,58792	24,3375	2,00242	1,6297	09:37:47	31.10.2023	1,02459	20,7541	 	2023-10-31 09:37:47	0,119299	1,5905874544939929
1,08627	2,76376	3,3305	2,8889	1,59001	24,3438	2,00332	1,63338	09:38:47	31.10.2023	1,02394	20,7532	 	2023-10-31 09:38:47	0,11672	1,59519112447995
1,08881	2,76285	3,33176	2,89024	1,58978	24,2671	2,00445	1,62694	09:39:47	31.10.2023	1,0246	21,2322	 	2023-10-31 09:39:47	0,12975	1,587878196369315
1,08913	2,76669	3,33661	2,88958	1,58919	24,3739	2,0041	1,7617	09:40:47	31.10.2023	1,02485	20,6858	 	2023-10-31 09:40:47	0,134362	1,718983265843782
1,08845	2,76233	3,33571	2,8908	1,58842	24,3098	2,00195	1,62637	09:41:47	31.10.2023	1,02384	20,7569	 	2023-10-31 09:41:47	0,127172	1,5885001562744179
1,09056	2,76198	3,33574	2,89286	1,58772	24,3602	2,00225	1,61672	09:42:47	31.10.2023	1,02396	20,6541	 	2023-10-31 09:42:47	0,130549	1,5788898003828273
1,08753	2,76365	3,33738	2,89161	1,58884	24,3187	2,00362	1,63266	09:43:47	31.10.2023	1,02423	20,8183	 	2023-10-31 09:43:47	0,116947	1,5940364957089717
1,08978	2,76296	3,33671	2,88919	1,58973	24,4084	2,0034	1,73948	09:44:47	31.10.2023	1,02453	21,0115	 	2023-10-31 09:44:47	0,109416	1,697832176705416
1,09148	2,76479	3,33408	2,89003	1,5897	24,3256	2,00316	1,7472	09:45:47	31.10.2023	1,02442	20,9543	 	2023-10-31 09:45:47	0,130526	1,7055504578200347
1,09421	2,76169	3,3343	2,88873	1,58857	24,3546	2,00263	1,73063	09:46:47	31.10.2023	1,02403	20,8594	 	2023-10-31 09:46:47	0,11206	1,6900188471040887
1,10271	2,76244	3,3309	2,8855	1,58854	24,3578	2,00317	1,61963	09:47:47	31.10.2023	1,02445	20,5807	 	2023-10-31 09:47:47	0,131721	1,5809751574015323
1,10484	2,76105	3,33262	2,8884	1,58907	24,3654	2,00325	1,62143	09:48:47	31.10.2023	1,02357	20,6919	 	2023-10-31 09:48:47	0,133129	1,5840929296481918
1,10808	2,76264	3,33037	2,89028	1,5895	24,3672	2,0037	1,75362	09:49:47	31.10.2023	1,02456	21,2151	 	2023-10-31 09:49:47	0,128968	1,7115835090185056
1,10164	2,76498	3,33092	2,88731	1,58901	24,3366	2,00311	1,6428	09:50:47	31.10.2023	1,02424	20,8639	 	2023-10-31 09:50:47	0,137077	1,6039209560259313
1,09525	2,76282	3,32967	2,88699	1,58994	24,3906	2,00375	1,64008	09:51:47	31.10.2023	1,02321	20,7541	 	2023-10-31 09:51:47	0,11948	1,6028772197300651
1,09269	2,76166	3,33077	2,88763	1,58907	24,3537	2,00307	1,61024	09:52:47	31.10.2023	1,02277	20,9534	 	2023-10-31 09:52:47	0,132459	1,5743911143267793
1,09144	2,76251	3,32877	2,88817	1,58962	24,373	2,00338	1,7287	09:53:47	31.10.2023	1,02432	21,2466	 	2023-10-31 09:53:47	0,123848	1,687656201187129
1,08926	2,76055	3,32982	2,88757	1,58985	24,431	2,00246	1,7318	09:54:47	31.10.2023	1,02399	21,4995	 	2023-10-31 09:54:47	0,141137	1,6912274533930995
1,08725	2,75958	3,32919	2,88762	1,58851	24,4022	2,00296	1,74424	09:55:47	31.10.2023	1,02384	20,7887	 	2023-10-31 09:55:47	0,123949	1,7036255664947646
1,08661	2,76055	3,33053	2,88554	1,58792	24,2876	2,00317	1,64153	09:56:47	31.10.2023	1,02465	20,6849	 	2023-10-31 09:56:47	0,121989	1,6020397208803003
1,08724	2,7628	3,32992	2,89021	1,58966	24,357	2,00394	1,76291	09:57:47	31.10.2023	1,02375	21,1434	 	2023-10-31 09:57:47	0,136709	1,7220122100122102
1,08732	2,76228	3,33264	2,88953	1,59021	24,3336	2,00235	1,73239	09:58:47	31.10.2023	1,02411	21,1279	 	2023-10-31 09:58:47	0,128577	1,6916053939518216
1,09198	2,7619	3,33141	2,89026	1,58902	24,3531	2,00304	1,73017	09:59:47	31.10.2023	1,02354	20,8388	 	2023-10-31 09:59:47	0,116894	1,6903784903374564
1,09813	2,76237	3,32913	2,88879	1,5891	24,3517	2,00256	1,62952	10:00:47	31.10.2023	1,02378	21,0412	 	2023-10-31 10:00:47	0,149432	1,591670085369904
1,09371	2,76051	3,32821	2,88877	1,58894	24,3623	2,0033	1,73374	10:01:47	31.10.2023	1,02378	20,9339	 	2023-10-31 10:01:47	0,127925	1,6934693000449317
1,09095	2,76369	3,32515	2,89065	1,58868	24,3812	2,00363	1,76105	10:02:47	31.10.2023	1,02364	20,6816	 	2023-10-31 10:02:47	0,119999	1,7203802117932083
1,08655	2,7625	3,32452	2,88829	1,58966	24,363	2,00285	1,73113	10:03:47	31.10.2023	1,0238	21,1487	 	2023-10-31 10:03:47	0,122457	1,690886891971088
